paper_id,title,abstract,back_matter,names,affiliations
4ae8479c3cef7cc97b7edb7cb3e9f86ec51d140e,Respiratory Research Persistence of lung inflammation and lung cytokines with high-resolution CT abnormalities during recovery from SARS,"Background: During the acute phase of severe acute respiratory syndrome (SARS), mononuclear cells infiltration, alveolar cell desquamation and hyaline membrane formation have been described, together with dysregulation of plasma cytokine levels. Persistent high-resolution computed tomography (HRCT) abnormalities occur in SARS patients up to 40 days after recovery.",This project was supported by CMRP-32012S from Chang Gung Memorial Hospital.,"['Chun-Hua Wang', 'Chien-Ying Liu', 'Yung-Liang Wan', 'Chun-Liang Chou', 'Kuo-Hsiung Huang', 'Horng-Chyuan Lin', 'Shu-Min Lin', 'Tzou-Yien Lin', 'Kian Chung', 'Han-Pin Kuo']","['Imperial College & Royal Brompton Hospital', 'Chang Gung Memorial Hospital']"
6d7084462a7462edc93ce2d350bf6dd08c232ef4,Virology Journal Peptide inhibitors of dengue virus and West Nile virus infectivity,"Viral fusion proteins mediate cell entry by undergoing a series of conformational changes that result in virion-target cell membrane fusion. Class I viral fusion proteins, such as those encoded by influenza virus and human immunodeficiency virus (HIV), contain two prominent alpha helices. Peptides that mimic portions of these alpha helices inhibit structural rearrangements of the fusion proteins and prevent viral infection. The envelope glycoprotein (E) of flaviviruses, such as West Nile virus (WNV) and dengue virus (DENV), are class II viral fusion proteins comprised predominantly of beta sheets. We used a physio-chemical algorithm, the Wimley-White interfacial hydrophobicity scale (WWIHS) [1] in combination with known structural data to identify potential peptide inhibitors of WNV and DENV infectivity that target the viral E protein. Viral inhibition assays confirm that several of these peptides specifically interfere with target virus entry with 50% inhibitory concentration (IC50) in the 10 µM range. Inhibitory peptides similar in sequence to domains with a significant WWIHS scores, including domain II (IIb), and the stem domain, were detected. DN59, a peptide corresponding to the stem domain of DENV, inhibited infection by DENV (>99% inhibition of plaque formation at a concentrations of <25 µM) and cross-inhibition of WNV fusion/infectivity (>99% inhibition at <25 µM) was also demonstrated with DN59. However, a potent WNV inhibitory peptide, WN83, which corresponds to WNV E domain IIb, did not inhibit infectivity by DENV. Additional results suggest that these inhibitory peptides are noncytotoxic and act in a sequence specific manner. The inhibitory peptides identified here can serve as lead compounds for the development of peptide drugs for flavivirus infection.","The authors would like to thank S. Isern, B. Sainz, W. Wimley and W. Gallaher for helpful discussions and technical assistance.","['Yancey Hrobowski', 'Robert Garry', 'Scott Michael']","['Florida Gulf Coast University', 'Tulane University Health Sciences Center']"
04603867552ffafcaeff68fe8bf7f190ebb08a78,Appropriate Models for the Management of Infectious Diseases,"Mathematical models have become invaluable management tools for epidemiologists, both shedding light on the mechanisms underlying observed dynamics as well as making quantitative predictions on the effectiveness of different control measures. Here, we explain how substantial biases are introduced by two important, yet largely ignored, assumptions at the core of the vast majority of such models.","We are grateful to Andy Dobson for comments that helped to improve the manuscript. HJW and PR are supported by the National Institutes of Health, and MJK is supported by the Royal Society. PR would also like to thank the Ellison Medical Foundation for funding. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","['Helen Wearing', 'Pejman Rohani', 'Matt Keeling']","['University of Georgia', 'University of Warwick']"
dd74c8f2961dc716ec9d0c412206c88e0cb9b314,Information theory-based algorithm for in silico prediction of PCR products with whole genomic sequences as templates,A new algorithm for assessing similarity between primer and template has been developed based on the hypothesis that annealing of primer to template is an information transfer process.,This work was supported by a grant from National Science Foundation of China (grant No. 30470061),"['Youfang Cao', 'Lianjie Wang', 'Kexue Xu', 'Chunhai Kou', 'Yulei Zhang', 'Guifang Wei', 'Junjian He', 'Yunfang Wang', 'Liping Zhao']","['Chinese Academy of Sciences', 'Northwest Institute of Light Industry', 'Shanghai Jiao Tong University']"
0e68ed59a0acf6df0c5ce5a4716b907367fed3f0,Conservation of pregnancy-specific glycoprotein (PSG) N domains following independent expansions of the gene families in rodents and primates,"Background: Rodent and primate pregnancy-specific glycoprotein (PSG) gene families have expanded independently from a common ancestor and are expressed virtually exclusively in placental trophoblasts. However, within each species, it is unknown whether multiple paralogs have been selected for diversification of function, or for increased dosage of monofunctional PSG. We analysed the evolution of the mouse PSG sequences, and compared them to rat, human and baboon PSGs to attempt to understand the evolution of this complex gene family.",We thank two anonymous referees for helpful comments. ,"['Andrew Mclellan', 'Wolfgang Zimmermann', 'Tom Moore']","['', 'University College Cork']"
30e4b834f1684fcc9ba26d41316a44b90aa287a6,Virology Journal G0/G1 arrest and apoptosis induced by SARS-CoV 3b protein in transfected cells,"Severe Acute Respiratory Syndrome coronavirus (SARS-CoV), cause of the life-threatening atypical pneumonia, infects many organs, such as lung, liver and immune organ, and induces parenchyma cells apoptosis and necrosis. The genome of SARS-CoV, not closely related to any of the previously characterized coronavirus, encodes replicase and four major structural proteins and a number of non-structural proteins. Published studies suggest that some non-structural proteins may play important roles in the replication, virulence and pathogenesis of viruses. Among the potential SARS-CoV non-structural proteins, 3b protein (ORF4) is predicted encoding 154 amino acids, lacking significant similarities to any known proteins. Till now, there is no report about the function of 3b protein. In this study, 3b gene was linked with the EGFP tag at the C-terminus. Through cell cycle analysis, it was found that over-expression of 3b-EGFP protein in Vero, 293 and COS-7 cells could induce cell cycle arrest at G0/G1 phase, and that especially in COS-7 cells, expression of 3b-EGFP was able to induce the increase of sub-G1 phase from 24 h after transfection, which was most obvious at 48 h. The apoptosis induction of 3b fusion protein in COS-7 cells was further confirmed by double cell labeling with 7-AAD and Annexin V, the function of 3b protein inducing cell G0/G1 arrest and apoptosis may provide a new insight for further study on the mechanism of SARS pathogenesis.","We kindly thank Prof. Wei Kang for reading of the manuscript and Dr. Liu Hong-yan, Dr. Li Su-yan, Yao Zhen-yu, Wu Jie and Li Jian-yong for construction of some plasmids.","['Xiaoling Yuan', 'Yajun Shan', 'Zhenhu Zhao', 'Jiapei Chen', 'Yuwen Cong']",['Beijing Institute of Radiation Medicine']
bd92cbae7179f07d59d1ce4d7ca96e37ebb40ec9,Design of Wide-Spectrum Inhibitors Targeting Coronavirus Main Proteases,"The genus Coronavirus contains about 25 species of coronaviruses (CoVs), which are important pathogens causing highly prevalent diseases and often severe or fatal in humans and animals. No licensed specific drugs are available to prevent their infection. Different host receptors for cellular entry, poorly conserved structural proteins (antigens), and the high mutation and recombination rates of CoVs pose a significant problem in the development of wide-spectrum anti-CoV drugs and vaccines. CoV main proteases (M pro s), which are key enzymes in viral gene expression and replication, were revealed to share a highly conservative substrate-recognition pocket by comparison of four crystal structures and a homology model representing all three genetic clusters of the genus Coronavirus. This conclusion was further supported by enzyme activity assays. Mechanism-based irreversible inhibitors were designed, based on this conserved structural region, and a uniform inhibition mechanism was elucidated from the structures of M pro -inhibitor complexes from severe acute respiratory syndrome-CoV and porcine transmissible gastroenteritis virus. A structureassisted optimization program has yielded compounds with fast in vitro inactivation of multiple CoV M pro s, potent antiviral activity, and extremely low cellular toxicity in cell-based assays. Further modification could rapidly lead to the discovery of a single agent with clinical potential against existing and possible future emerging CoV-related diseases.","The version of this paper that was first made available on 6 September 2005 has been replaced by this, the definitive, version: there was a typesetting error in equation 1 that has now been corrected.","['Haitao Yang', 'Weiqing Xie', 'Xiaoyu Xue', 'Kailin Yang', 'Jing Ma', 'Wenxue Liang', 'Qi Zhao', 'Zhe Zhou', 'Duanqing Pei', 'John Ziebuhr', 'Rolf Hilgenfeld', 'Yung Kwok', ' Yuen', 'Luet Wong', 'Guangxia Gao', 'Saijuan Chen', 'Zhu Chen', 'Dawei Ma', 'Mark Bartlam', 'Zihe Rao']","['Rui-Jin Hospital affiliated to Shanghai Second Medical University', 'University of Wü rzburg', 'University of Lü beck', 'Tsinghua University', 'Chinese Academy of Sciences', 'University of Oxford', 'University of Hong Kong']"
0450e1d435d63e69e1867c2eba65c0c08af70038,"Phosphatidylserine treatment relieves the block to retrovirus infection of cells expressing glycosylated virus receptors David A Coil 1,2 and A Dusty Miller* 1","Background: A major determinant of retrovirus host range is the presence or absence of appropriate cell-surface receptors required for virus entry. Often orthologs of functional receptors are present in a wide range of species, but amino acid differences can render these receptors nonfunctional. In some cases amino acid differences result in additional N-linked glycosylation that blocks virus infection. The latter block to retrovirus infection can be overcome by treatment of cells with compounds such as tunicamycin, which prevent the addition of N-linked oligosaccharides.","We thank David Kabat for providing the myc-tagged murine ASCT1 expression vector and Neal Van Hoeven for providing the HA-tagged human ASCT2 retroviral expression vector. This study was supported by grants HL54881, DK47754, and HL36444 from the NIH.",[],[]
4e1a080ea558bba7654e05d59ed0b6c6e686b66e,BMC Pulmonary Medicine A new paradigm in respiratory hygiene: increasing the cohesivity of airway secretions to improve cough interaction and reduce aerosol dispersion,"Background: Infectious respiratory diseases are transmitted to non-infected subjects when an infected person expels pathogenic microorganisms to the surrounding environment when coughing or sneezing. When the airway mucus layer interacts with high-speed airflow, droplets are expelled as aerosol; their concentration and size distribution may each play an important role in disease transmission. Our goal is to reduce the aerosolizability of respiratory secretions while interfering only minimally with normal mucus clearance using agents capable of increasing crosslinking in the mucin glycoprotein network.",This project was funded in part by the Canadian Cystic Fibrosis Foundation and the Canadian Institutes of Health Research.,"['Gustavo Zayas', 'John Dimitry', 'Ana Zayas', 'Darryl O&apos;brien', 'Malcolm King']",['University of Alberta']
60666795212b915f165db9762a95445be1fb2bad,Globalization and Health The health impacts of globalisation: a conceptual framework,"This paper describes a conceptual framework for the health implications of globalisation. The framework is developed by first identifying the main determinants of population health and the main features of the globalisation process. The resulting conceptual model explicitly visualises that globalisation affects the institutional, economic, social-cultural and ecological determinants of population health, and that the globalisation process mainly operates at the contextual level, while influencing health through its more distal and proximal determinants. The developed framework provides valuable insights in how to organise the complexity involved in studying the health effects resulting from globalisation. It could, therefore, give a meaningful contribution to further empirical research by serving as a 'think-model' and provides a basis for the development of future scenarios on health.",We would like to thank all colleagues at the International Centre for Integrative Studies (ICIS) and the Netherlands Environmental Assessment Agency (MNP-RIVM) for the fruitful discussions leading to this paper. This work is financially supported by MNP-RIVM within the project 'Population & Health'.,"['Maud Mte Huynen', 'Pim Martens', 'Henk Bm', 'Hilderink ']","['Maastricht University', 'Netherlands Environmental Assessment Agency (MNP)']"
d1d7471ec350b7a5839863b90218a6c0b9596e85,Human Resources for Health The potential impact of the next influenza pandemic on a national primary care medical workforce,"Background: Another influenza pandemic is all but inevitable. We estimated its potential impact on the primary care medical workforce in New Zealand, so that planning could mitigate the disruption from the pandemic and similar challenges.","Preliminary aspects of this work were funded in part by the New Zealand Ministry of Health, but the views presented in this final article do not necessarily represent Ministry of Health policy. We thank the reviewers Alan Hampson and Lance Jennings for their helpful comments on the draft.","['Nick Wilson', 'Michael Baker', 'Peter Crampton', 'Osman Mansoor']","['Public Health Consulting Ltd', 'Otago University']"
33f0a6576216e3c8ff02dcb1affaa66c9f08e30b,Virology Journal Macrophages and cytokines in the early defence against herpes simplex virus,"Herpes simplex virus (HSV) type 1 and 2 are old viruses, with a history of evolution shared with humans. Thus, it is generally well-adapted viruses, infecting many of us without doing much harm, and with the capacity to hide in our neurons for life. In rare situations, however, the primary infection becomes generalized or involves the brain.","I wish to thank all members of the group for highly constructive discussions and especially Søren C. Mogensen for critical review of the manuscript. For excellent technical help with the electron microscopy I thank Ruth Nielsen. Furthermore, I wish to thank The Department of Clinical Microbiology, Aarhus University Hospital, Skejby and Department of Medical Microbiology and Immunology, University of Aarhus for their hospitality and support.",['Svend Ellermann-Eriksen'],['Aarhus University Hospital']
c49e3b42331dd3c65340f486f5b6067df16cbbd4,Open Access E-Predict: a computational strategy for species identification based on observed DNA microarray hybridization patterns,"E-Predict: microarray-based species identification <p>An algorithm, E-Predict, for microarray-based species identification is presented. E-Predict compares an observed hybridization pat-tern with a set of theoretical energy profiles. Each profile represents a species that may be identified.</p> Abstract DNA microarrays may be used to identify microbial species present in environmental and clinical samples. However, automated tools for reliable species identification based on observed microarray hybridization patterns are lacking. We present an algorithm, E-Predict, for microarraybased species identification. E-Predict compares observed hybridization patterns with theoretical energy profiles representing different species. We demonstrate the application of the algorithm to viral detection in a set of clinical samples and discuss its relevance to other metagenomic applications. Genome Biology 2005, Volume 6, Issue 9, Article R78 Urisman et al. R78.3 comment reviews reports refereed research deposited research interactions information Genome Biology 2005, 6:R78 R78.4 Genome Biology 2005, Volume 6, Issue 9, Article R78 Urisman et al. food and water [24], and detection of agents involved in potential cases of bioterrorism [26]. http://genomebiology.com/2005/6/9/R78 Genome Biology 2005, Volume 6, Issue 9, Article R78 Urisman et al. R78.11 comment reviews reports refereed research deposited research interactions information Genome Biology 2005, 6:R78 http://genomebiology.com/2005/6/9/R78 Genome Biology 2005, Volume 6, Issue 9, Article R78 Urisman et al. R78.13 comment reviews reports refereed research deposited research interactions information Genome Biology 2005, 6:R78","We thank Dr Hao Li, Christina Chaivorapol, and Amir Najmi for helpful discussions. We thank Dr Yu-Tsueng Liu for performing microarray hybridization and PCR follow up of the hepatitis sample. The hepatitis sample was graciously provided as part of an ongoing study by Dr Tim Davern (UCSF). Pediatric respiratory samples were graciously provided as part of an ongoing study by Dr Tara Greenhow, Dr Peggy Weintrub, Dr Lawrence Drew, and Carolyn Wright (UCSF). Cultures of HRV serotypes were graciously provided as part of an ongoing study by Dr David Schnurr and Dr Shigeo Yagi (California Viral and Rickettsial Disease Laboratory, Richmond, CA, USA). This work was supported by a Genentech Graduate Fellowship (A.U.) and grants from the Sandler Program for Asthma Research, and Doris Duke Charitable Foundation (J.D.).","['Anatoly Urisman', 'Kael Fischer', 'Charles Chiu', 'Amy Kistler', 'Shoshannah Beck', 'David Wang', 'Joseph Derisi']","['Washington University School of Medicine', 'University of California San Francisco']"
5227121ac5523e669cc04c9a8f2660080d995a34,Genetic Vaccines and Therapy A combined nucleocapsid vaccine induces vigorous SARS-CD8+ T-cell immune responses,"Several studies have shown that cell-mediated immune responses play a crucial role in controlling viral replication. As such, a candidate SARS vaccine should elicit broad CD8+ T-cell immune responses. Several groups of mice were immunized alone or in combination with SARSnucleocapsid immunogen. A high level of specific SARS-CD8+ T-cell response was demonstrated in mice that received DNA encoding the SARS-nucleocapsid, protein and XIAP as an adjuvant. We also observed that co-administration of a plasmid expressing nucleocapsid, recombinant protein and montanide/CpG induces high antibody titers in immunized mice. Moreover, this vaccine approach merits further investigation as a potential candidate vaccine against SARS.",We thank the personnel in the animal facility at University of Ottawa for their assistance. We are grateful to Drs. Katrina Gee and Neera Malik for critically reading the manuscript.,"['Ali Azizi', 'Susan Aucoin', 'Helina Tadesse', 'Rita Frost', 'Masoud Ghorbani', 'Catalina Soare', 'Turaya Naas', 'Francisco Diaz-Mitoma']","[""Children's Hospital of Eastern Ontario Research Institute"", 'University of Ottawa']"
d6ea8e153027d428bc443df40d70bfa2134a2deb,BMC Infectious Diseases Generation of human antibody fragments recognizing distinct epitopes of the nucleocapsid (N) SARS-CoV protein using a phage display approach,"Background: Severe acute respiratory syndrome (SARS)-CoV is a newly emerging virus that causes SARS with high mortality rate in infected people. Successful control of the global SARS epidemic will require rapid and sensitive diagnostic tests to monitor its spread, as well as, the development of vaccines and new antiviral compounds including neutralizing antibodies that effectively prevent or treat this disease.","We are grateful to Mrs. S. Tocchio for editorial assistance. This work was supported by a grant from Ministero della Salute, Italy, under contract for ""Progetto Speciale Lotta alla SARS"". MF is supported by an AIDS grant from the Italian Ministry of Health.","['Michela Flego', 'Paola Di Bonito', 'Alessandro Ascione', 'Silvia Zamboni', 'Alessandra Carattoli', 'Felicia Grasso', 'Antonio Cassone', 'Maurizio Cianfriglia']",['Istituto Superiore di Sanità']
79da8c8e26960026682cb2daf09ec3357b1bec5a,BMC Genomics Molecular signature of clinical severity in recovering patients with severe acute respiratory syndrome coronavirus (SARS-CoV),"Background: Severe acute respiratory syndrome (SARS), a recent epidemic human disease, is caused by a novel coronavirus (SARS-CoV). First reported in Asia, SARS quickly spread worldwide through international travelling. As of July 2003, the World Health Organization reported a total of 8,437 people afflicted with SARS with a 9.6% mortality rate. Although immunopathological damages may account for the severity of respiratory distress, little is known about how the genome-wide gene expression of the host changes under the attack of SARS-CoV.","We thank Yalin Huang, Fong-Yee Chiu, Yu-Liey Tong, Wei-Hsiang Kong, Shihyee Mimi Wang (University of Illinois in Chicago), Hsiu-Chuan Liu, Rong-Fu Chen and Ling-Ling Huang for technical assistance, Shih-Tien Wang (Northwestern University) for editing the manuscript, and PC Huang (Johns Hopkins University) for critical comments. The authors also gratefully acknowledge the SARS team of Kaohsiung Chang Gung Memorial Hospital (Yun-Tze Chen, Ju-Hao Lee, Sui-Liong Wang, Tze-Yu Lee, Chao-Chien Wu, Sheung-Fat Ko, Chen-Hsiang Lee) and many more medical personnel who served courageously during the SARS episode. This study was supported by grants CMRPD32019S (YS Lee), CMRPG1008 (TH Wang), CMRPG32010S (TH Wang) from Chang Gung Memorial Hospital, NSC93-2320-B-130-001 (YS Lee) from National Science Council of Taiwan, and a generous donation of Mr. Yung-Ching Wang, Chairman of Formosa Plastic Corporation.","['Yun-Shien Lee', 'Chun-Houh Chen', 'Angel Chao', 'En-Shih Chen', 'Min-Li Wei', 'Lung-Kun Chen', 'Kuender Yang', 'Meng-Chih Lin', 'Yi-Hsi Wang', 'Jien-Wei Liu', 'Hock-Liew Eng', 'Ping-Cherng Chiang', 'Ting-Shu Wu', 'Kuo-Chein Tsao', 'Chung-Guei Huang', 'Yin-Jing Tien', 'Tzu-Hao Wang', 'Hsing-Shih Wang', 'Ying-Shiung Lee']","['CGMH', 'National Central University', 'Chang Gung University', 'Academia Sinica', 'Chang Gung Memorial Hospital (CGMH)']"
e6d533faf65d64332697077b71aa71dfc78fc06a,Environmental Health: A Global Access Science Source The effects of injection of bovine vaccine into a human digit: a case report,The incidence of needlestick injuries in farmers and veterinary surgeons is significant and the consequences of such an injection can be serious.,No acknowledgements are necessary. The patient has given written consent for publication of this information.,"['Jennifer O&apos;neill', 'Simon Richards', 'David Ricketts', 'Marc Patterson']",['Princess Royal Hospital']
9f63ebfaab049c0968d72166761217b3aaa1fe00,Open Access R440 Pneumothorax and mortality in the mechanically ventilated SARS patients: a prospective clinical study,Introduction Pneumothorax often complicates the management of mechanically ventilated severe acute respiratory syndrome (SARS) patients in the isolation intensive care unit (ICU). We sought to determine whether pneumothoraces are induced by high ventilatory pressure or volume and if they are associated with mortality in mechanically ventilated SARS patients.,The authors thank all health care workers of isolation SARS ICU in the Taipei Veterans General Hospital.,"['Hsin-Kuo Kao', 'Jia-Horng Wang', 'Chun-Sung Sung', 'Ying-Che Huang', 'Te-Cheng Lien']",['National Yang-Ming University School of Medicine']
e2b435104da658ed6518247430cff1d428aae830,BMC Infectious Diseases A simple and rapid approach for screening of SARS-coronavirus genotypes: an evaluation study,"The Severe Acute Respiratory Syndrome (SARS) was a newly emerged infectious disease which caused a global epidemic in [2002][2003]. Sequence analysis of SARS-coronavirus isolates revealed that specific genotypes predominated at different periods of the epidemic. This information can be used as a footprint for tracing the epidemiology of infections and monitor viral evolution. However, direct sequencing analysis of a large number of clinical samples is cumbersome and time consuming. We present here a simple and rapid assay for the screening of SARScoronavirus genotypes based on the use of fluorogenic oligonucleotide probes for allelic discrimination.","The work is supported by the Research Fund for the Control of Infectious Disease (RFCID) from the Health, Welfare and Food Bureau of the Hong Kong Government SAR.","['Grace Chung', 'Rossa Chiu', 'Jo Cheung', 'Yongjie Jin', 'Stephen Chim', 'Paul Chan', 'Ym Lo']",['Prince of Wales Hospital']
45654599b3a90fd3ecfb03ca55dee622a7565e94,Communication of bed allocation decisions in a critical care unit and accountability for reasonableness,Background: Communication may affect perceptions of fair process for intensive care unit bed allocation decisions through its impact on the publicity condition of accountability for reasonableness.,We thank all of the interviewees at Sunnybrook and Women' ,"['Andrew Cooper', 'Amit Joglekar', 'Jennifer Gibson', 'Alissa Swota', 'Douglas Martin']","['University of Toronto', 'University of North']"
07fc7bb8cbdb82bd4b17681aa92a6fc06d5fcf82,Functional and Genetic Analysis of Coronavirus Replicase-Transcriptase Proteins,"The coronavirus replicase-transcriptase complex is an assembly of viral and cellular proteins that mediate the synthesis of genome and subgenome-sized mRNAs in the virus-infected cell. Here, we report a genetic and functional analysis of 19 temperature-sensitive (ts) mutants of Murine hepatitis virus MHV-A59 that are unable to synthesize viral RNA when the infection is initiated and maintained at the non-permissive temperature. Both classical and biochemical complementation analysis leads us to predict that the majority of MHV-A59 ORF1a replicase gene products (nonstructural proteins nsp1-nsp11) form a single complementation group (cistron1) while the replicase gene products encoded in ORF1b (non-structural proteins nsp12-nsp16) are able to function in trans and comprise at least three, and possibly five, further complementation groups (cistrons II-VI). Also, we have identified mutations in the non-structural proteins nsp 4, nsp5, nsp10, nsp12, nsp14, and nsp16 that are responsible for the ts phenotype of eight MHV-A59 mutants, which allows us to conclude that these proteins are essential for the assembly of a functional replicasetranscriptase complex. Finally, our analysis of viral RNA synthesis in ts mutant virus-infected cells allows us to discriminate three phenotypes with regard to the inability of specific mutants to synthesize viral RNA at the nonpermissive temperature. Mutant LA ts6 appeared to be defective in continuing negative-strand synthesis, mutant Alb ts16 appeared to form negative strands but these were not utilized for positive-strand RNA synthesis, and mutant Alb ts22 was defective in the elongation of both positive-and negative-strand RNA. On the basis of these results, we propose a model that describes a pathway for viral RNA synthesis in MHV-A59-infected cells. Further biochemical analysis of these mutants should allow us to identify intermediates in this pathway and elucidate the precise function(s) of the viral replicase proteins involved. Citation: Sawicki SG, Sawicki DL, Younker D, Meyer Y, Thiel V, et al. (2005) Functional and genetic analysis of coronavirus replicase-transcriptase proteins. PLoS Pathog 1(4): e39.",We would like to thank Barbara Schelle and Tamara Jones for technical help. ,"['Stanley Sawicki', 'Dorothea Sawicki', 'Diane Younker', 'Yvonne Meyer', 'Volker Thiel', 'Helen Stokes', 'Stuart Siddell']","['University of Wü rzburg', 'University of Bristol', 'Medical University of Ohio']"
56bea8bc53d2703d7d33244508932aa26d1ad442,RNA Viral Community in Human Feces: Prevalence of Plant Pathogenic Viruses,"The human gut is known to be a reservoir of a wide variety of microbes, including viruses. Many RNA viruses are known to be associated with gastroenteritis; however, the enteric RNA viral community present in healthy humans has not been described. Here, we present a comparative metagenomic analysis of the RNA viruses found in three fecal samples from two healthy human individuals. For this study, uncultured viruses were concentrated by tangential flow filtration, and viral RNA was extracted and cloned into shotgun viral cDNA libraries for sequencing analysis. The vast majority of the 36,769 viral sequences obtained were similar to plant pathogenic RNA viruses. The most abundant fecal virus in this study was pepper mild mottle virus (PMMV), which was found in high concentrations-up to 10 9 virions per gram of dry weight fecal matter. PMMV was also detected in 12 (66.7%) of 18 fecal samples collected from healthy individuals on two continents, indicating that this plant virus is prevalent in the human population. A number of pepper-based foods tested positive for PMMV, suggesting dietary origins for this virus. Intriguingly, the fecal PMMV was infectious to host plants, suggesting that humans might act as a vehicle for the dissemination of certain plant viruses. Citation: Zhang T, Breitbart M, Lee WH, Run J, Wei CL, et al. (2006) RNA viral community in human feces: Prevalence of plant pathogenic viruses. PLoS Biol 4(1): e3.","The authors would like to acknowledge the following colleagues: H. Thoreau, L. Lim, X. Liu, and the Sequencing Group of Genome Institute of Singapore (GIS) for technical support; L. Ling for the Singapore fecal sample collection; K. Srinivasan for help with plant virus classification; and F. Verhoef for assistance on some data analysis. This work is funded by the Agency for Science, Technology and Research (A*STAR), Singapore, and partially supported by National Science Foundation (United States) DEB-BE 04-21955 to FR. MB was funded by a Science to Achieve Results fellowship from the United States Environmental Protection Agency.Competing interests. The authors have declared that no competing interests exist Author contributions. FR and YR conceived and designed the experiments. TZ, MB, JR, CLW, SWLS, and FR performed the experiments. TZ, MB, WHL, SWLS, and YR analyzed the data. TZ and YR wrote the paper. MB, MLH, ETL, and FR helped revise the paper.","['Tao Zhang', '[ ', 'Mya Breitbart', 'Wah Lee', 'Jin-Quan Run', 'Chia Lin', 'Wei ', 'Shirlena Wee', 'Ling Soh', 'Martin Hibberd', 'Edison Liu', 'Forest Rohwer', 'Yijun Ruan']","['Genome Institute of Singapore', 'San Diego State University']"
0a1533470817bc5ef0d0d0af56386a96b505dc0d,BMC Molecular Biology Evaluation of potential reference genes in real-time RT-PCR studies of Atlantic salmon,Background: Salmonid fishes are among the most widely studied model fish species but reports on systematic evaluation of reference genes in qRT-PCR studies is lacking.,"We gratefully acknowledge Chris Glover for checking the language. This work was financed by the National Institute of Nutrition and Seafood Research, Bergen, Norway. IH was funded by a grant for functional genomics (FUGE) from the Norwegian Research Council.","['Pål Olsvik', 'Kai Lie', 'Ann-Elise Jordal', 'Tom Nilsen', 'Ivar Hordvik']","['University of Bergen', 'National Institute of Nutrition and Seafood Research']"
2739ea989ec040104223cfb49d2a13d7d89dc79a,Selection of reference genes for quantitative real-time PCR in bovine preimplantation embryos,"Background: Real-time quantitative PCR is a sensitive and very efficient technique to examine gene transcription patterns in preimplantation embryos, in order to gain information about embryo development and to optimize assisted reproductive technologies. Critical to the succesful application of real-time PCR is careful assay design, reaction optimization and validation to maximize sensitivity and accuracy. In most of the studies published GAPD, ACTB or 18S rRNA have been used as a single reference gene without prior verification of their expression stability. Normalization of the data using unstable controls can result in erroneous conclusions, especially when only one reference gene is used.","The authors like to thank Machteld Baetens, Bieke Scharlaken, Johanna Mestagh and Griet Spaepen for their excellent technical assistance.","['Karen Goossens', 'Mario Van Poucke', 'Ann Soom', 'Jo Vandesompele', 'Alex Zeveren', 'Luc Peelman']","['Ghent University Hospital', 'Ghent University']"
e97ccc39b73b40f090df148361e6326f0a5798b6,Respiratory Research Proinflammatory cytokine responses induced by influenza A (H5N1) viruses in primary human alveolar and bronchial epithelial cells,"Background: Fatal human respiratory disease associated with influenza A subtype H5N1 has been documented in Hong Kong, and more recently in Vietnam, Thailand and Cambodia. We previously demonstrated that patients with H5N1 disease had unusually high serum levels of IP-10 (interferon-gamma-inducible protein-10). Furthermore, when compared with human influenza virus subtype H1N1, the H5N1 viruses in 1997 (A/Hong Kong/483/97) (H5N1/97) were more potent inducers of pro-inflammatory cytokines (e.g. tumor necrosis factor-a) and chemokines (e.g. IP-10) from primary human macrophages in vitro, which suggests that cytokines dysregulation may play a role in pathogenesis of H5N1 disease. Since respiratory epithelial cells are the primary target cell for replication of influenza viruses, it is pertinent to investigate the cytokine induction profile of H5N1 viruses in these cells.",The author(s) declare that they have no competing interests.,"['Mcw Chan', 'C Cheung', 'W Chui', 'S Tsao', 'J Nicholls', 'Y Chan', 'Rwy Chan', 'H Long', 'Llm Poon', 'Y Guan', 'Jsm Peiris']","['The University of Hong Kong', 'Grantham Hospital', 'Hong Kong Special Administrative Region of China']"
a78fd1b34372e1e54bf2a192d04aa36670cea307,BMC Public Health Public awareness of risk factors for cancer among the Japanese general population: A population-based survey,The present study aimed to provide information on awareness of the attributable fraction of cancer causes among the Japanese general population.,"This work was supported by the Health and Labour Sciences Research Grants, the Research on Health Services and the Third Term Comprehensive 10-year Strategy for Control Research for Cancer, from the Ministry of Health, Labour and Welfare, Japan.","['Manami Inoue', 'Motoki Iwasaki', 'Tetsuya Otani', 'Shizuka Sasazuki', 'Shoichiro Tsugane']",['National Cancer Center']
75025fdc2dbeab398880d6e072274409f3dc14bd,ZCURVE_V: a new self-training system for recognizing protein-coding genes in viral and phage genomes,"Background: It necessary to use highly accurate and statistics-based systems for viral and phage genome annotations. The GeneMark systems for gene-finding in virus and phage genomes suffer from some basic drawbacks. This paper puts forward an alternative approach for viral and phage gene-finding to improve the quality of annotations, particularly for newly sequenced genomes.","We thank Dr Ren Zhang for invaluable assistance. We also thank Drs Ju Wang and Ling-Ling Chen for useful discussions. Suggestions from Feng Gao, Yun-Tao Dou and Jian-Hui Zhang on the manuscript are gratefully acknowledged. The present study was supported in part by the National Natural Science Foundation of China (grant 90408028) and the Program of CSIRTU by the Ministry of Education of China.","['Feng-Biao Guo', 'Chun-Ting Zhang']",['Tianjin University']
