paper_id,title,abstract,back_matter,names,affiliations
a5461ce95a584cf5eb9352e70ea68d14e619a41e,Parameters in Detection of COVID-19 Patients with Positive RT-PCR; a Diagnostic Accuracy Study,"Introduction: The role of laboratory parameters in screening of COVID-19 cases has not been definitely established. This study aimed to evaluate the accuracy of laboratory parameters in predicting cases with positive RT-PCR for COVID-19. Methods: This diagnostic accuracy study was conducted on suspected COVID-19 patients, who presented to Behpooyan Clinic Medical center in Tehran (Iran) from 22 February to 14 March, 2020. Patients were divided into two groups based on the results of real time reverse transcriptase-polymerase chain reaction (RT-PCR) for COVID-19, and the accuracy of different laboratory parameters in predicting cases with positive RT-PCR was evaluated using area under the ROC curve (AUC). Results: Two hundred cases with the mean age of 41.3± 14.6 (range: 19-78) years were studied (0.53% male). The result of RT-PCR for COVID-19 was positive in 70 (35%) cases. Patients with positive RT-PCR had significantly higher neutrophil (NEU) count (p = 0.0001), and C-reactive protein (CRP) (p = 0.04), lactate dehydrogenase (LDH) (p = 0.0001), aspartate aminotransferase (AST) (p = 0.001), alanine aminotransferase (ALT) (p = 0.0001), and Urea (p = 0.001) levels in serum. In addition, patients with positive RT-PCR had lower white blood cell (WBC) count (p = 0.0001) and serum albumin level (p = 0.0001) compared to others. ALT (AUC = 0.879), CRP (AUC = 0.870), NEU (AUC = 0.858), LDH (AUC = 0.835), and Urea (AUC = 0.835) had very good accuracy in predicting cases with positive RT-PCR for COVID-19, respectively. Conclusion: Our findings suggest that level of LDH, CRP, ALT and NEU can be used to predict the result of COVID-19 test. They can help in detection of COVID-19 patients.",The authors thank all their colleagues who co-operated in this investigation. ,"['Rajab Mardani', 'Abbas Ahmadi Vasmehjani', 'Fatemeh Zali', 'Alireza Gholami', 'Seyed Dawood', 'Mousavi Nasab', 'Hooman Kaghazian', 'Mehdi Kaviani', 'Nayebali Ahmadi', 'Mardani ', 'Ahmadi Vasmehjani', 'A ', 'Zali ', 'Gholami ', 'S ', 'Kaghazian ', 'Kaviani ', 'Ahmadi Laboratory']","['Tehran University of Medical Sciences', 'Pasteur Institute of Iran', 'University of Medical Sciences', 'Tehran University of Medical Science', 'Shahid Beheshti University of Medical Sciences']"
1b3b366998e4ebc4a829168dd947b7fdd5fc069c,"Gastroenterology and Hepatology From Bed to Bench. Predicting the mortality due to Covid-19 by the next month for Italy, Iran and South Korea; a simulation study","To estimate the number of confirmed cases and the rate of death and also to investigate the cause of death in Italy, Iran and South Korea in the next month. Background: Growing number of confirmed and deaths cases from the coronavirus worldwide, particularly in Italy, Iran and South Korea, has resulted concerns about the future of these countries and their deterioration. Also the European region is likely to face more casualties due to the delay in the virus reaching most of its regions and, of course, as the trend continues. Methods: We conducted a simulation in both current and ideal situation for the next month to predict the death rate and examine the reason for the difference in Italy, Iran and South Korea individually. If we assume the cultural and political factors and age pyramids distribution are similar across regions, the differences are mainly due either to the heavier health-care burden owing to the larger population or to the medical facilities diversities. Results: Our results for Italy showed higher death number, but the rate would be more for Iran. South Korea is also expected to have a smaller increase in the number of confirmed cases and deaths compared to Iran and Italy by the next month. Conclusion: Given the prevailing conditions around the world and the increasing number of casualties, it is essential that all countries, especially those with fewer days of involvement, shall do their best to avoid major losses and damages.",The authors declare that they have no conflict of interest.,"['Sajad Shojaee', 'Mohamad Amin Pourhoseingholi', 'Sara Ashtari', 'Amir Vahedian-Azimi', 'Hamid Asadzadeh-Aghdaei', 'Mohammad Zali']","['Baqiyatallah University of Medical Sciences', 'Shahid Beheshti University of Medical Sciences']"
a9fd69bd68f51ed7f40652d85681cb66a9d66ba7,): e45 REVIEW ARTICLE Antiviral Therapy in Man-agement of COVID-19: a Systematic Review on Current Evidence,"The purpose of the current systematic review is to evaluate the efficacy of antiviral therapies in treatment of COVID-19. In addition, clinical trials on the efficacy of antiviral therapies in the management of Severe Acute Respiratory Syndrome coronavirus (SARS-Cov) or Middle East Respiratory Syndrome coronavirus (MERS-CoV) have also been reviewed, in order to identify potential treatment options for COVID-19. Method: An extensive search was performed in Medline, Embase, Scopus, Web of Science and CENTRAL databases until the end of March 15, 2020. Two independent researchers performed the screening, and finally the related studies were included. Results: Only one clinical trial on the efficacy of antiviral therapy in management of COVID-19 was found. The results depicted that adding Lopinavir-Ritonavir to the standard treatment regimen of patients with severe COVID-19 has no benefits. Moreover, 21 case-series and case-report studies reported the prescription of antiviral agents in COVID-19, none of which can be used to determine the efficacy of antiviral therapies in confronting COVID-19. In addition, no clinical trials were found to be performed on the efficacy of antiviral agents in the management of SARS-CoV and MERS-CoV. Conclusion: The current evidence impede researchers from proposing an appropriate antiviral therapy against COVID-19, making the current situation a serious concern for international organizations such as World Health Organization (WHO). In the time of the current pandemic and future epidemics, organizations such as WHO should pursue more proactive actions and plan well-designed clinical trials so that their results can be used in managing future epidemics.", None ,"['Mahmoud Yousefifard', 'Alireza Zali', 'Kosar Ali', 'Arian Neishaboori', 'Afshin Zarghi', 'Mostafa Hosseini', 'Saeed Safari', 'Yousefifard ', 'Zali ', 'Mohamed Ali', 'Madani Neishaboori', 'A ', 'Zarghi ', 'Hosseini ', 'Safari ', 'Hosseini Mostafa']","['Iran University of Medical Sciences', 'Shahid Beheshti University of Medical Sciences', 'Tehran University of Medical Sciences']"
64b3a43df2fc85d54a8c625e6c9697922121804d,Archives of Academic Emergency Medicine. 2020; 8(1): e46 CASE REPORT COVID-19 Pneumonia in Asymptomatic Trauma Patients; Report of 8 Cases,"We are currently involved in the novel coronavirus 2019 (COVID-19) pandemic. A considerable number of COVID-19 infected cases are asymptomatic but they can transmit the disease to others, especially healthcare workers. In this study, we reported 8 incidentally detected cases of COVID-19 pneumonia in chest computed tomography (CT) scan of patients referred to emergency department following multiple trauma without any respiratory symptoms.",The authors would like to thank the patients and the supporting staff in this study.,"['Majid Samsami', 'Javad Zebarjadi Bagherpour', 'Behzad Nematihonar', 'Hamed Tahmasbi']",['Shahid Beheshti University of Medical Sciences']
27521ddbfb535760a7e4d77ac0cd6a0f3ebfb36a,COVID-19 in Singapore and Malaysia: Rising to the Challenges of Orthopaedic Practice in an Evolving Pandemic,"With the increasing number of COVID-19 cases and related deaths worldwide, we decided to share the development of this condition in Singapore and Malaysia. First few cases were diagnosed in the two countries at the end of January 2020, and the numbers have surged to thousands by end of March 2020. We will focus on strategies adopted by the government and also the Orthopaedic community of the two countries up till the beginning of April 2020. We hope that by sharing of relevant information and knowledge on how we are managing the COVID-19 condition, we can help other communities, and health care workers to more effectively overcome this pandemic.","We would like to express our appreciation to Dr Joyce Koh Suang Bee and Dr Howe Tet Sen from Singapore General Hospital, and Dr Gracie Ong Siok Yan from University Malaya Medical Centre for their assistance in the preparation and editing of this manuscript.","['Tay Xian', 'Khing Kenny', 'K Tay', 'Frsc Orth', 'Kamarul ', 'Lok Orth', ' Wy', 'Frcs Orth', 'M Anaes', 'Li ', 'Wong ', 'Saw Fanzca', 'Frcs ']",['Shahid Beheshti University of Medical Sciences']
c200af0e42a9aa8539b208d993015a75a2fe1151,Epidemiology and Infection Passengers' destinations from China: low risk of Novel Coronavirus (2019-nCoV) transmission into Africa and South America,"Novel Coronavirus (2019-nCoV [SARS-COV-2]) was detected in humans during the last week of December 2019 at Wuhan city in China, and caused 24 554 cases in 27 countries and territories as of 5 February 2020. The objective of this study was to estimate the risk of transmission of 2019-nCoV through human passenger air flight from four major cities of China (Wuhan, Beijing, Shanghai and Guangzhou) to the passengers' destination countries. We extracted the weekly simulated passengers' end destination data for the period of 1-31 January 2020 from FLIRT, an online air travel dataset that uses information from 800 airlines to show the direct flight and passengers' end destination. We estimated a risk index of 2019-nCoV transmission based on the number of travellers to destination countries, weighted by the number of confirmed cases of the departed city reported by the World Health Organization (WHO). We ranked each country based on the risk index in four quantiles (4 th quantile being the highest risk and 1 st quantile being the lowest risk). During the period, 388 287 passengers were destined for 1297 airports in 168 countries or territories across the world. The risk index of 2019-nCoV among the countries had a very high correlation with the WHO-reported confirmed cases (0.97). According to our risk score classification, of the countries that reported at least one Coronavirus-infected pneumonia (COVID-19) case as of 5 February 2020, 24 countries were in the 4 th quantile of the risk index, two in the 3 rd quantile, one in the 2 nd quantile and none in the 1 st quantile. Outside China, countries with a higher risk of 2019-nCoV transmission are Thailand,","Acknowledgements. All authors are part of PANDORA-ID-NET Consortium (EDCTP Reg/Grant RIA2016E-1609) funded by the European and Developing Countries Clinical Trials Partnership (EDCTP2) programme which is supported under Horizon 2020, the European Union's Framework Programme for Research and Innovation. AZ is in receipt of a National Institutes of Health Research (NIHR) senior investigator award and the PANDORA-ID-NET. FN and AZ acknowledge support from EDCTP (CANTAM2). We acknowledge the Eco Health Alliance for making FLIRT data publicly available.Conflict of interest. The authors declare that they have no conflict of interest.","['Najmul Haider', 'Alexei Yavlinsky', 'David Simons', 'Abdinasir Osman', 'Francine Ntoumi', 'Alimuddin Zumla', 'Richard Kock']","['University College London', 'Royal Free campus', 'Fondation Congolaise pour la Recherche Médicale (FCRM)', 'University of London']"
cac0c21efacbaeb24987e6cf2da64874455ec3cd,Epidemiology and Infection Passengers' destinations from China: low risk of Novel Coronavirus (2019-nCoV) transmission into Africa and South America,"Novel Coronavirus (2019-nCoV [SARS-COV-2]) was detected in humans during the last week of December 2019 at Wuhan city in China, and caused 24 554 cases in 27 countries and territories as of 5 February 2020. The objective of this study was to estimate the risk of transmission of 2019-nCoV through human passenger air flight from four major cities of China (Wuhan, Beijing, Shanghai and Guangzhou) to the passengers' destination countries. We extracted the weekly simulated passengers' end destination data for the period of 1-31 January 2020 from FLIRT, an online air travel dataset that uses information from 800 airlines to show the direct flight and passengers' end destination. We estimated a risk index of 2019-nCoV transmission based on the number of travellers to destination countries, weighted by the number of confirmed cases of the departed city reported by the World Health Organization (WHO). We ranked each country based on the risk index in four quantiles (4 th quantile being the highest risk and 1 st quantile being the lowest risk). During the period, 388 287 passengers were destined for 1297 airports in 168 countries or territories across the world. The risk index of 2019-nCoV among the countries had a very high correlation with the WHO-reported confirmed cases (0.97). According to our risk score classification, of the countries that reported at least one Coronavirus-infected pneumonia (COVID-19) case as of 5 February 2020, 24 countries were in the 4 th quantile of the risk index, two in the 3 rd quantile, one in the 2 nd quantile and none in the 1 st quantile. Outside China, countries with a higher risk of 2019-nCoV transmission are Thailand,","Acknowledgements. All authors are part of PANDORA-ID-NET Consortium (EDCTP Reg/Grant RIA2016E-1609) funded by the European and Developing Countries Clinical Trials Partnership (EDCTP2) programme which is supported under Horizon 2020, the European Union's Framework Programme for Research and Innovation. AZ is in receipt of a National Institutes of Health Research (NIHR) senior investigator award and the PANDORA-ID-NET. FN and AZ acknowledge support from EDCTP (CANTAM2). We acknowledge the Eco Health Alliance for making FLIRT data publicly available.Conflict of interest. The authors declare that they have no conflict of interest.","['Najmul Haider', 'Alexei Yavlinsky', 'David Simons', 'Abdinasir Osman', 'Francine Ntoumi', 'Alimuddin Zumla', 'Richard Kock']","['University College London', 'Royal Free campus', 'Fondation Congolaise pour la Recherche Médicale (FCRM)', 'University of London']"
469ed0f00c09e2637351c9735c306f27acf3aace,First two months of the 2019 Coronavirus Disease (COVID-19) epidemic in China: real- time surveillance and evaluation with a second derivative model,"Background: Similar to outbreaks of many other infectious diseases, success in controlling the novel 2019 coronavirus infection requires a timely and accurate monitoring of the epidemic, particularly during its early period with rather limited data while the need for information increases explosively. Methods: In this study, we used a second derivative model to characterize the coronavirus epidemic in China with cumulatively diagnosed cases during the first 2 months. The analysis was further enhanced by an exponential model with a close-population assumption. This model was built with the data and used to assess the detection rate during the study period, considering the differences between the true infections, detectable and detected cases. Results: Results from the second derivative modeling suggest the coronavirus epidemic as nonlinear and chaotic in nature. Although it emerged gradually, the epidemic was highly responsive to massive interventions initiated on January 21, 2020, as indicated by results from both second derivative and exponential modeling analyses. The epidemic started to decelerate immediately after the massive actions. The results derived from our analysis signaled the decline of the epidemic 14 days before it eventually occurred on February 4, 2020. Study findings further signaled an accelerated decline in the epidemic starting in 14 days on February 18, 2020. Conclusions: The coronavirus epidemic appeared to be nonlinear and chaotic, and was responsive to effective interventions. The methods used in this study can be applied in surveillance to inform and encourage the general public, public health professionals, clinicians and decision-makers to take coordinative and collaborative efforts to control the epidemic.","Qiqing Mo, a visiting graduate student at University of Florida, coming from Guangxi Medical University, participated in data collection. This study would take longer time to complete without her assistance.","['Xinguang Chen', 'Bin Yu']",['University of London']
f294f0df7468a8ac9e27776cc15fa20297a9f040,Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV,"After the outbreak of the severe acute respiratory syndrome (SARS) in the world in 2003, human coronaviruses (HCoVs) have been reported as pathogens that cause severe symptoms in respiratory tract infections. Recently, a new emerged HCoV isolated from the respiratory epithelium of unexplained pneumonia patients in the Wuhan seafood market caused a major disease outbreak and has been named the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). This virus causes acute lung symptoms, leading to a condition that has been named as ""coronavirus disease 2019"" (COVID-19). The emergence of SARS-CoV-2 and of SARS-CoV caused widespread fear and concern and has threatened global health security. There are some similarities and differences in the epidemiology and clinical features between these two viruses and diseases that are caused by these viruses. The goal of this work is to systematically review and compare between SARS-CoV and SARS-CoV-2 in the context of their virus incubation, originations, diagnosis and treatment methods, genomic and proteomic sequences, and pathogenic mechanisms.","Acknowledgments: All the genomic data of SARS-CoV-2 is from GISAID, NCBI/GenBank, NMDC, CNGB/CNGBdb and 2019nCoVR (Table S1 ). Here, we would like to express our gratitude to all units and individuals who are responsible for the sample collection and data submission.","['Jiabao Xu', 'Shizhe Zhao', 'Tieshan Teng', 'Abualgasim Abdalla', 'Wan Zhu', 'Longxiang Xie', 'Yunlong Wang', 'Xiangqian Guo']","['Henan University', 'Jouf University', 'Stanford University']"
37cf1eb9be84f2b178b4d60de7ba9520deccf453,Processing of the SARS-CoV pp1a/ab nsp7-10 region,"Severe acute respiratory syndrome coronavirus is the causative agent of a respiratory disease with a high case fatality rate. During the formation of the coronaviral replication/ transcription complex, essential steps include processing of the conserved polyprotein nsp7-10 region by the main protease M pro and subsequent complex formation of the released nsp's. Here, we analyzed processing of the coronavirus nsp7-10 region using native mass spectrometry showing consumption of substrate, rise and fall of intermediate products and complexation. Importantly, there is a clear order of cleavage efficiencies, which is influenced by the polyprotein tertiary structure. Furthermore, the predominant product is an nsp7+8(2 : 2) hetero-tetramer with nsp8 scaffold. In conclusion, native MS, opposed to other methods, can expose the processing dynamics of viral polyproteins and the landscape of protein interactions in one set of experiments. Thereby, new insights into protein interactions, essential for generation of viral progeny, were provided, with relevance for development of antivirals.","CID, collision-induced dissociation; CV, collision voltage; FPS, FRET peptide substrates; FRET, Förster resonance energy transfer; MFs, mass fractions; MS, mass spectrometry; nanoESI, nano-electrospray ionization; RdRp, RNA-dependent RNA-polymerase; RTC, replication/transcription complex; SARS-CoV, severe acute respiratory syndrome coronavirus; SRs, signal responses.","['Boris Krichel', 'Sven Falke', 'Rolf Hilgenfeld', 'Lars Redecke', 'Charlotte Uetrecht']","['University of Lübeck', 'University of Hamburg', 'Leibniz Institute for Experimental Virology']"
018269476cd191365d6b8bed046078aea07c8c01,A mathematical model for simulating the phase-based transmissibility of a novel coronavirus,"Background: As reported by the World Health Organization, a novel coronavirus (2019-nCoV) was identified as the causative virus of Wuhan pneumonia of unknown etiology by Chinese authorities on 7 January, 2020. The virus was named as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by International Committee on Taxonomy of Viruses on 11 February, 2020. This study aimed to develop a mathematical model for calculating the transmissibility of the virus. Methods: In this study, we developed a Bats-Hosts-Reservoir-People transmission network model for simulating the potential transmission from the infection source (probably be bats) to the human infection. Since the Bats-Hosts-Reservoir network was hard to explore clearly and public concerns were focusing on the transmission from Huanan Seafood Wholesale Market (reservoir) to people, we simplified the model as Reservoir-People (RP) transmission network model. The next generation matrix approach was adopted to calculate the basic reproduction number (R 0 ) from the RP model to assess the transmissibility of the SARS-CoV-2. Results: The value of R 0 was estimated of 2.30 from reservoir to person and 3.58 from person to person which means that the expected number of secondary infections that result from introducing a single infected individual into an otherwise susceptible population was 3.58. Conclusions: Our model showed that the transmissibility of SARS-CoV-2 was higher than the Middle East respiratory syndrome in the Middle East countries, similar to severe acute respiratory syndrome, but lower than MERS in the Republic of Korea.","We thank Qingqing Hu at School of Medicine, University of Utah for her reviewing and editing the English language. ","['Tian-Mu Chen', 'Jia Rui', 'Qiu-Peng Wang', 'Ze-Yu Zhao', 'Jing-An Cui', 'Ling Yin']",['Leibniz Institute for Experimental Virology']
f174e535b5e88cadd50d5684bed11710973f598e,Self-assembling protein nanoparticles in the design of vaccines,"For over 100 years, vaccines have been one of the most effective medical interventions for reducing infectious disease, and are estimated to save millions of lives globally each year. Nevertheless, many diseases are not yet preventable by vaccination. This large unmet medical need demands further research and the development of novel vaccines with high efficacy and safety. Compared to the 19th and early 20th century vaccines that were made of killed, inactivated, or live-attenuated pathogens, modern vaccines containing isolated, highly purified antigenic protein subunits are safer but tend to induce lower levels of protective immunity. One strategy to overcome the latter is to design antigen nanoparticles: assemblies of polypeptides that present multiple copies of subunit antigens in well-ordered arrays with defined orientations that can potentially mimic the repetitiveness, geometry, size, and shape of the natural host-pathogen surface interactions. Such nanoparticles offer a collective strength of multiple binding sites (avidity) and can provide improved antigen stability and immunogenicity. Several exciting advances have emerged lately, including preclinical evidence that this strategy may be applicable for the development of innovative new vaccines, for example, protecting against influenza, human immunodeficiency virus, and respiratory syncytial virus. Here, we provide a concise review of a critical selection of data that demonstrate the potential of this field. In addition, we highlight how the use of self-assembling protein nanoparticles can be effectively combined with the emerging discipline of structural vaccinology for maximum impact in the rational design of vaccine antigens.","Acknowledgements JL-S is funded by a Marie Skłodowska-Curie Actions Individual Fellowship (grant 659615) via the European Commission Horizon 2020 program. We wish to thank Paolo Costantino and Ilaria Ferlenghi for helpful discussions during preparation of the manuscript, and to Leticia Corrales for artwork in Fig. 2 .","['Jacinto López-Sagaseta', 'Enrico Malito', 'Rino Rappuoli', 'Matthew Bottomley']",['GlaxoSmithKline Vaccines S.r.l']
b2fc5ae2867a0bc478fbd993c240bd7e59531e66,Self-assembling protein nanoparticles in the design of vaccines,"For over 100 years, vaccines have been one of the most effective medical interventions for reducing infectious disease, and are estimated to save millions of lives globally each year. Nevertheless, many diseases are not yet preventable by vaccination. This large unmet medical need demands further research and the development of novel vaccines with high efficacy and safety. Compared to the 19th and early 20th century vaccines that were made of killed, inactivated, or live-attenuated pathogens, modern vaccines containing isolated, highly purified antigenic protein subunits are safer but tend to induce lower levels of protective immunity. One strategy to overcome the latter is to design antigen nanoparticles: assemblies of polypeptides that present multiple copies of subunit antigens in well-ordered arrays with defined orientations that can potentially mimic the repetitiveness, geometry, size, and shape of the natural host-pathogen surface interactions. Such nanoparticles offer a collective strength of multiple binding sites (avidity) and can provide improved antigen stability and immunogenicity. Several exciting advances have emerged lately, including preclinical evidence that this strategy may be applicable for the development of innovative new vaccines, for example, protecting against influenza, human immunodeficiency virus, and respiratory syncytial virus. Here, we provide a concise review of a critical selection of data that demonstrate the potential of this field. In addition, we highlight how the use of self-assembling protein nanoparticles can be effectively combined with the emerging discipline of structural vaccinology for maximum impact in the rational design of vaccine antigens.","Acknowledgements JL-S is funded by a Marie Skłodowska-Curie Actions Individual Fellowship (grant 659615) via the European Commission Horizon 2020 program. We wish to thank Paolo Costantino and Ilaria Ferlenghi for helpful discussions during preparation of the manuscript, and to Leticia Corrales for artwork in Fig. 2 .","['Jacinto López-Sagaseta', 'Enrico Malito', 'Rino Rappuoli', 'Matthew Bottomley']",['GlaxoSmithKline Vaccines S.r.l']
aeaf5bd4725051f6926d06450566673d1cc4a639,Genomic characterization and infectivity of a novel SARS-like coronavirus in Chinese bats,"SARS coronavirus (SARS-CoV), the causative agent of the large SARS outbreak in 2003, originated in bats. Many SARSlike coronaviruses (SL-CoVs) have been detected in bats, particularly those that reside in China, Europe, and Africa. To further understand the evolutionary relationship between SARS-CoV and its reservoirs, 334 bats were collected from Zhoushan city, Zhejiang province, China, between 2015 and 2017. PCR amplification of the conserved coronaviral protein RdRp detected coronaviruses in 26.65% of bats belonging to this region, and this number was influenced by seasonal changes. Full genomic analyses of the two new SL-CoVs from Zhoushan (ZXC21 and ZC45) showed that their genomes were 29,732 nucleotides (nt) and 29,802 nt in length, respectively, with 13 open reading frames (ORFs). These results revealed 81% shared nucleotide identity with human/civet SARS CoVs, which was more distant than that observed previously for bat SL-CoVs in China. Importantly, using pathogenic tests, we found that the virus can reproduce and cause disease in suckling rats, and further studies showed that the virus-like particles can be observed in the brains of suckling rats by electron microscopy. Thus, this study increased our understanding of the genetic diversity of the SL-CoVs carried by bats and also provided a new perspective to study the possibility of cross-species transmission of SL-CoVs using suckling rats as an animal model.",This study was supported by National Major Infectious Diseases ,"['Dan Hu', 'Changqiang Zhu', 'Lele Ai', 'Ting He', 'Yi Wang', 'Fuqiang Ye', 'Lu Yang', 'Chenxi Ding', 'Xuhui Zhu', 'Ruicheng Lv', 'Jin Zhu', 'Bachar Hassan', 'Youjun Feng', 'Weilong Tan', 'Changjun Wang']",['GlaxoSmithKline Vaccines S.r.l']
c517aa1fab6a0368bd7aad5352d558f3ec60b1d2,Predictability and epidemic pathways in global outbreaks of infectious diseases: the SARS case study,The global spread of the severe acute respiratory syndrome (SARS) epidemic has clearly shown the importance of considering the long-range transportation networks in the understanding of emerging diseases outbreaks. The introduction of extensive transportation data sets is therefore an important step in order to develop epidemic models endowed with realism.,The authors thank the International Air Transport Association for making the commercial airline database available. AB and AV are partially funded by the European Commission-contract 001907 (DELIS). AV is partially funded by the NSF award IIS-0513650.,"['Vittoria Colizza', 'Alain Barrat', 'Marc Barthélemy', 'Alessandro Vespignani']","['Indiana University', 'Institute for Scientific Interchange (ISI) Foundation', ""CEA-DIF Centre d'Etudes de Bruyères-Le-Châtel""]"
e035002c8135dab46801a3fc8a43b87240dbef8d,BMC Medicine Predictability and epidemic pathways in global outbreaks of infectious diseases: the SARS case study,The global spread of the severe acute respiratory syndrome (SARS) epidemic has clearly shown the importance of considering the long-range transportation networks in the understanding of emerging diseases outbreaks. The introduction of extensive transportation data sets is therefore an important step in order to develop epidemic models endowed with realism.,The authors thank the International Air Transport Association for making the commercial airline database available. AB and AV are partially funded by the European Commission-contract 001907 (DELIS). AV is partially funded by the NSF award IIS-0513650.,"['Vittoria Colizza', 'Alain Barrat', 'Marc Barthélemy', 'Alessandro Vespignani']","['Indiana University', 'Institute for Scientific Interchange (ISI) Foundation', ""CEA-DIF Centre d'Etudes de Bruyères-Le-Châtel""]"
5a17ed3e4abf295f5820c65f56398266c1baae98,"Open Peer Review Therapeutic strategies in an outbreak scenario to treat the novel coronavirus originating in Wuhan, China [version 2; peer review: 2 approved] , Cepheid, Danaher Diagnostic","A novel coronavirus (2019-nCoV) originating in Wuhan, China presents a potential respiratory viral pandemic to the world population. Current efforts are focused on containment and quarantine of infected individuals. Ultimately, the outbreak could be controlled with a protective vaccine to prevent 2019-nCoV infection. While vaccine research should be pursued intensely, there exists today no therapy to treat 2019-nCoV upon infection, despite an urgent need to find options to help these patients and preclude potential death. Herein, I review the potential options to treat 2019-nCoV in patients, with an emphasis on the necessity for speed and timeliness in developing new and effective therapies in this outbreak. I consider the options of drug repurposing, developing neutralizing monoclonal antibody therapy, and an oligonucleotide strategy targeting the viral RNA genome, emphasizing the promise and pitfalls of these approaches. Finally, I advocate for the fastest strategy to develop a treatment now, which could be resistant to any mutations the virus may have in the future. The proposal is a biologic that blocks 2019-nCoV entry using a soluble version of the viral receptor, angiotensin-converting enzyme 2 (ACE2), fused to an immunoglobulin Fc domain (ACE2-Fc), providing a neutralizing antibody with maximal breath to avoid any viral escape, while also helping to recruit the immune system to build lasting immunity. The ACE2-Fc therapy would also supplement decreased ACE2 levels in the lungs during infection, thereby directly treating acute respiratory distress pathophysiology as a third mechanism of action. The sequence of the ACE2-Fc protein is provided to investigators, allowing its possible use in recombinant protein expression systems to start producing drug today to treat patients under compassionate use, while formal clinical trials are later undertaken. Such a treatment could help infected patients before a protective vaccine is developed and widely available in the coming months to year(s).","A very sensible opinion article based on information well known to the coronavirus field but perhaps not well appreciated by others who might want to address this potential pandemic. I found no factual or interpretive errors. Were the issue not so pressing, I might have somewhat discounted the article based on 'obviousness' but this is obviousness to the field and not to the wider group of readers.","['Robert Kruse', 'Yi-Wei Tang']",['Johns Hopkins Hospital']
489040d34aa5dc8e6eba3d4e9d3d48f0bcc6061f,"Open Peer Review Therapeutic strategies in an outbreak scenario to treat the novel coronavirus originating in Wuhan, China [version 2; peer review: 2 approved] , Cepheid, Danaher Diagnostic","A novel coronavirus (2019-nCoV) originating in Wuhan, China presents a potential respiratory viral pandemic to the world population. Current efforts are focused on containment and quarantine of infected individuals. Ultimately, the outbreak could be controlled with a protective vaccine to prevent 2019-nCoV infection. While vaccine research should be pursued intensely, there exists today no therapy to treat 2019-nCoV upon infection, despite an urgent need to find options to help these patients and preclude potential death. Herein, I review the potential options to treat 2019-nCoV in patients, with an emphasis on the necessity for speed and timeliness in developing new and effective therapies in this outbreak. I consider the options of drug repurposing, developing neutralizing monoclonal antibody therapy, and an oligonucleotide strategy targeting the viral RNA genome, emphasizing the promise and pitfalls of these approaches. Finally, I advocate for the fastest strategy to develop a treatment now, which could be resistant to any mutations the virus may have in the future. The proposal is a biologic that blocks 2019-nCoV entry using a soluble version of the viral receptor, angiotensin-converting enzyme 2 (ACE2), fused to an immunoglobulin Fc domain (ACE2-Fc), providing a neutralizing antibody with maximal breath to avoid any viral escape, while also helping to recruit the immune system to build lasting immunity. The ACE2-Fc therapy would also supplement decreased ACE2 levels in the lungs during infection, thereby directly treating acute respiratory distress pathophysiology as a third mechanism of action. The sequence of the ACE2-Fc protein is provided to investigators, allowing its possible use in recombinant protein expression systems to start producing drug today to treat patients under compassionate use, while formal clinical trials are later undertaken. Such a treatment could help infected patients before a protective vaccine is developed and widely available in the coming months to year(s).","A very sensible opinion article based on information well known to the coronavirus field but perhaps not well appreciated by others who might want to address this potential pandemic. I found no factual or interpretive errors. Were the issue not so pressing, I might have somewhat discounted the article based on 'obviousness' but this is obviousness to the field and not to the wider group of readers.","['Robert Kruse', 'Yi-Wei Tang']",['Johns Hopkins Hospital']
89c97f15ddca5f7b2f4bf2757ee4a5cd7fd2a651,Early epidemiological analysis of the coronavirus disease 2019 outbreak based on crowdsourced data: a population-level observational study,"Background As the outbreak of coronavirus disease 2019 (COVID-19) progresses, epidemiological data are needed to guide situational awareness and intervention strategies. Here we describe efforts to compile and disseminate epidemiological information on COVID-19 from news media and social networks.",The study was funded by the in-house research division of the Fogarty International Center. CV and KS acknowledge support from the Bill & Melinda Gates Foundation. The findings and conclusions in this study are those of the authors and do not necessarily represent the official position of the US National Institutes of Health or US Department of Health and Human Services.,"['Kaiyuan Sun', 'Jenny Chen', 'Cécile Viboud']",['Johns Hopkins Hospital']
ccc1cedafbb30ee3184f9fc7999f4aa457805cab,Early epidemiological analysis of the coronavirus disease 2019 outbreak based on crowdsourced data: a population- level observational study,"Background As the outbreak of coronavirus disease 2019 (COVID-19) progresses, epidemiological data are needed to guide situational awareness and intervention strategies. Here we describe efforts to compile and disseminate epidemiological information on COVID-19 from news media and social networks.",The study was funded by the in-house research division of the Fogarty International Center. CV and KS acknowledge support from the Bill & Melinda Gates Foundation. The findings and conclusions in this study are those of the authors and do not necessarily represent the official position of the US National Institutes of Health or US Department of Health and Human Services.,"['Kaiyuan Sun', 'Jenny Chen', 'Cécile Viboud']",['Johns Hopkins Hospital']
